time,angle,distance
57.10000000000054,135,27.94019107160897
57.20000000000054,136,28.17449898555361
57.300000000000544,137,28.166277655239764
57.400000000000546,138,28.207384306808997
57.50000000000055,139,28.248490958378234
57.60000000000055,140,28.676000134698278
57.70000000000055,141,28.688332130169048
57.80000000000055,142,28.696553460482892
57.90000000000055,143,28.688332130169048
58.000000000000554,144,17.05103907091864
58.100000000000556,145,16.1508034015524
58.20000000000056,146,16.10969674998316
58.30000000000056,147,15.641080922093884
58.40000000000056,148,15.743847551016971
58.50000000000056,149,15.723294225232355
58.60000000000056,150,15.620527596309268
58.700000000000564,151,15.690408903976966
58.800000000000566,152,15.772622207115436
58.90000000000057,153,15.739736885860049
59.00000000000057,154,15.743847551016971
59.10000000000057,155,15.731515555546201
59.20000000000057,156,14.843611881650727
59.30000000000057,157,14.802505230081492
59.400000000000574,158,14.761398578512258
59.500000000000576,159,14.79839456492457
59.60000000000058,158,14.777841239139951
59.70000000000058,157,14.370885388604526
59.80000000000058,156,14.35033206281991
59.90000000000058,155,14.30511474609375
60.00000000000058,154,13.8940482304014
60.100000000000584,153,13.81183492726293
60.200000000000585,152,13.885826900087554
60.30000000000059,151,13.8940482304014
60.40000000000059,150,13.79950293179216
60.50000000000059,149,13.877605569773706
60.60000000000059,148,13.651518986142914
60.70000000000059,147,13.889937565244477
60.800000000000594,146,13.947486877441406
60.900000000000595,145,13.922822886499866
61.0000000000006,144,15.053255804653826
61.1000000000006,143,15.320449039853852
61.2000000000006,142,15.382109017207705
61.3000000000006,141,15.419105003620016
61.4000000000006,140,15.493096976444638
61.500000000000604,139,15.456100990032327
61.600000000000605,138,15.51776096738618
61.70000000000061,137,16.335783333613954
61.80000000000061,136,16.35222599424165
61.90000000000061,135,27.5948951984274
62.00000000000061,134,27.63189118483971
62.10000000000061,133,27.58667386811355
62.200000000000614,132,27.652444510624328
62.300000000000615,131,27.55378854685816
62.40000000000062,130,27.52912455591662
62.50000000000062,129,27.520903225602776
62.60000000000062,128,27.105726044753503
62.70000000000062,127,27.101615379596577
62.80000000000062,126,27.097504714439655
62.900000000000624,125,27.089283384125807
63.000000000000625,124,27.05639806287042
63.10000000000063,123,27.04406606739965
63.20000000000063,122,27.05639806287042
63.30000000000063,121,27.064619393184266
63.40000000000063,120,27.052287397713496
63.50000000000063,119,27.039955402242725
63.600000000000634,118,27.048176732556573
63.700000000000635,117,26.97418475973195
63.80000000000064,116,26.96185276426118
63.90000000000064,115,27.00707008098734
64.00000000000064,114,27.015291411301185
64.10000000000063,113,27.015291411301185
64.20000000000063,112,26.846754139867322
64.30000000000062,111,26.990627420359644
64.40000000000062,110,26.93718877331964
64.50000000000061,109,26.920746112691944
64.6000000000006,108,26.908414117221174
64.7000000000006,107,26.96185276426118
64.8000000000006,106,26.90430345206425
64.90000000000059,105,26.93718877331964
65.00000000000058,104,26.97418475973195
65.10000000000058,103,26.953631433947333
65.20000000000057,102,26.933078108162714
65.30000000000057,101,26.953631433947333
65.40000000000056,100,26.92485677784887
65.50000000000055,99,26.90019278690733
65.60000000000055,98,26.916635447535022
65.70000000000054,97,27.05639806287042
65.80000000000054,96,27.204382008519666
65.90000000000053,95,27.229045999461206
66.00000000000053,94,26.780983497356548
66.10000000000052,93,26.776872832199622
66.20000000000051,92,26.76043017157193
66.30000000000051,91,26.591892900138067
66.4000000000005,90,26.72754485031654
66.5000000000005,89,26.72754485031654
66.60000000000049,88,26.73576618063039
66.70000000000049,87,26.69054886390423
66.80000000000048,86,26.649442212334996
66.90000000000047,85,26.990627420359644
67.00000000000047,84,26.970074094575025
67.10000000000046,83,26.945410103633485
67.20000000000046,82,26.94952076879041
67.30000000000045,81,26.97418475973195
67.40000000000045,80,27.04406606739965
67.50000000000044,79,27.475685908876617
67.60000000000043,78,27.47979657403354
67.70000000000043,77,27.23315666461813
67.80000000000042,76,27.455132583092
67.90000000000042,75,28.141613664298223
68.00000000000041,74,28.149834994612068
68.1000000000004,73,28.240269628064386
68.2000000000004,72,28.137502999141297
68.3000000000004,71,27.73876847891972
68.40000000000039,70,28.018293709590516
68.50000000000038,69,28.07995368694437
68.60000000000038,68,27.582563202956628
68.70000000000037,67,27.60722719389817
68.80000000000037,66,28.047068365688983
68.90000000000036,65,28.034736370218212
69.00000000000036,64,28.112839008199757
69.10000000000035,63,27.993629718648975
69.20000000000034,62,28.614340157344422
69.30000000000034,61,28.6801107998552
69.40000000000033,60,29.12817330195986
69.50000000000033,59,41.719140677616515
69.60000000000032,58,40.23930122112406
69.70000000000032,57,39.61859078242861
69.80000000000031,56,38.53748584615773
69.9000000000003,55,35.812114847117456
70.0000000000003,54,35.56547493770205
70.10000000000029,53,32.62634935050175
70.20000000000029,52,32.268721481849404
70.30000000000028,51,32.31804946373249
70.40000000000028,50,30.982083287732355
70.50000000000027,49,29.239161261196795
70.60000000000026,48,26.304146339153423
70.70000000000026,47,26.50556893184267
70.80000000000025,46,27.212603338833514
70.90000000000025,45,24.228260434907057
71.00000000000024,44,24.873634864544048
71.10000000000024,43,24.01861651190396
71.20000000000023,42,21.58099207384833
71.30000000000022,41,21.868738634832972
71.40000000000022,40,22.477117078057653
71.50000000000021,41,21.798857327165276
71.60000000000021,42,22.83063428155307
71.7000000000002,43,22.670318340433056
71.8000000000002,44,23.180040819891566
71.90000000000019,45,23.114270177380792
72.00000000000018,46,23.06494219549771
72.10000000000018,47,23.08960618643925
72.20000000000017,48,23.31158210491312
72.30000000000017,49,23.15948749410695
72.40000000000016,50,23.249922127559266
72.50000000000016,51,23.328024765540814
72.60000000000015,52,22.941622240790004
72.70000000000014,53,23.430791394463903
72.80000000000014,54,23.87474323141164
72.90000000000013,55,26.559007578882678
73.00000000000013,56,26.850864805024244
73.10000000000012,57,23.41845939899313
73.20000000000012,58,27.37291927995353
73.30000000000011,59,27.76343246986126
73.4000000000001,60,27.570231207485858
73.5000000000001,61,27.70177249250741
73.6000000000001,62,30.33259819293844
73.70000000000009,63,30.31615553231075
73.80000000000008,64,32.408484097184804
73.90000000000008,65,31.093071246969288
74.00000000000007,66,34.11852080246498
74.10000000000007,67,34.37749270735116
74.20000000000006,68,35.17907241295124
74.30000000000005,69,35.084527114342
74.40000000000005,70,34.89954718228044
74.50000000000004,71,35.17085108263739
74.60000000000004,72,35.05986312340046
74.70000000000003,73,34.24184075717268
74.80000000000003,74,34.24184075717268
74.90000000000002,75,34.324054060311155
75.00000000000001,76,34.16373811919114
75.10000000000001,77,34.040418164483434
75.2,78,35.154408422009695
75.3,79,35.29006037218817
75.39999999999999,80,35.232511059991246
75.49999999999999,81,34.90776851259429
75.59999999999998,82,35.32705635860049
75.69999999999997,83,35.343499019228176
75.79999999999997,84,34.56658330456964
75.89999999999996,85,34.184291444975756
75.99999999999996,86,28.79932008940598
76.09999999999995,87,28.32659359635978
76.19999999999995,88,28.330704261516704
76.29999999999994,89,28.355368252458245
76.39999999999993,90,28.355368252458245
76.49999999999993,91,28.910308048642914
76.59999999999992,92,30.43536482186153
76.69999999999992,93,28.758213437836744
76.79999999999991,94,29.346038555276806
76.8999999999999,95,30.312044867153826
76.9999999999999,96,31.125956568224677
77.0999999999999,97,33.07030118744949
77.19999999999989,98,32.392041436557115
77.29999999999988,99,32.95520256305563
77.39999999999988,100,33.090854513234106
77.49999999999987,101,12.718397995521283
77.59999999999987,102,9.557296489847117
77.69999999999986,103,3.9626812112742456
77.79999999999986,104,6.17010840054216
77.89999999999985,105,4.07366917051118
77.99999999999984,106,3.5927213471511315
78.09999999999984,107,3.489954718228044
78.19999999999983,108,2.0512219133048224
78.29999999999983,109,2.043000582990975
78.39999999999982,110,2.030668587520205
78.49999999999982,111,1.9936726011078933
78.59999999999981,112,1.9690086101663524
78.6999999999998,113,2.3636324652310075
78.7999999999998,114,2.1128818906586746
78.89999999999979,115,3.5433933652680496
78.99999999999979,116,5.195880758351293
79.09999999999978,117,4.608055640911234
79.19999999999978,118,4.229874446474272
79.29999999999977,119,4.205210455532732
79.39999999999976,120,4.221653116160426
79.49999999999976,121,4.213431785846579
79.59999999999975,122,4.213431785846579
79.69999999999975,123,4.172325134277344
79.79999999999974,124,4.172325134277344
79.89999999999974,125,4.151771808492726
79.99999999999973,126,4.1271078175511855
80.09999999999972,127,3.7119306367019127
80.19999999999972,128,4.110665156923491
80.29999999999971,129,4.842363554855873
80.39999999999971,130,4.575170319655846
80.4999999999997,131,4.024341188628098
80.5999999999997,132,3.337860107421875
80.69999999999969,133,2.585608383704876
80.79999999999968,134,3.5762786865234375
80.89999999999968,135,6.3674203280744885
80.99999999999967,136,3.6872666457603716
81.09999999999967,137,6.207104386954472
81.19999999999966,138,34.274726078428074
81.29999999999966,139,34.25828341780038
81.39999999999965,140,34.11852080246498
81.49999999999964,141,34.07741415089574
81.59999999999964,142,34.089746146366515
81.69999999999963,143,34.02397550385574
81.79999999999963,144,34.065082155424975
81.89999999999962,145,34.09796747668036
81.99999999999962,146,34.14318479340652
82.09999999999961,147,34.134963463092674
82.1999999999996,148,34.12674213277882
82.2999999999996,149,34.134963463092674
82.3999999999996,150,34.13085279793575
82.49999999999959,151,34.15551678887729
82.59999999999958,152,34.200734105603445
82.69999999999958,153,34.16373811919114
82.79999999999957,154,34.17195944950498
82.89999999999957,155,34.23773009201576
82.99999999999956,156,34.17195944950498
83.09999999999955,157,34.204844770760374
83.19999999999955,158,34.19662344044652
83.29999999999954,159,34.14729545856344
83.39999999999954,158,34.17195944950498
83.49999999999953,157,34.21306610107422
83.59999999999953,156,34.17195944950498
83.69999999999952,155,34.47614867111732
83.79999999999951,154,34.07741415089574
83.89999999999951,153,34.13085279793575
83.9999999999995,152,34.03630749932651
84.0999999999995,151,34.435042019548085
84.19999999999949,150,34.49259133174502
84.29999999999949,149,34.40626736344962
84.39999999999948,148,34.41448869376347
84.49999999999947,147,34.10207814183728
84.59999999999947,146,34.17195944950498
84.69999999999946,145,34.14318479340652
84.79999999999946,144,34.2089554359173
84.89999999999945,143,34.1925127752896
84.99999999999945,142,34.15551678887729
85.09999999999944,141,34.37749270735116
85.19999999999943,140,33.87599155820649
85.29999999999943,139,34.1390741282496
85.39999999999942,138,34.49259133174502
85.49999999999942,137,34.81733387914197
85.59999999999941,136,34.550140643941944
85.6999999999994,135,35.553142942231275
85.7999999999994,134,36.82333847572063
85.8999999999994,133,37.11930636701913
85.99999999999939,132,36.63013721334523
86.09999999999938,131,35.623024249898975
86.19999999999938,130,35.043420462772765
86.29999999999937,129,34.71045658506196
86.39999999999937,128,34.82966587461274
86.49999999999936,127,35.154408422009695
86.59999999999935,126,35.23662172514817
86.69999999999935,125,35.273617711560476
86.79999999999934,124,35.26539638124663
86.89999999999934,123,35.25717505093279
86.99999999999933,122,35.20373640389278
87.09999999999933,121,35.573696268015894
87.19999999999932,120,34.78855922304351
87.29999999999932,119,34.75567390178812
87.39999999999931,118,34.7515632366312
87.4999999999993,117,34.79678055335735
87.5999999999993,116,34.73100991084658
87.69999999999929,115,34.78033789272966
87.79999999999929,114,34.7515632366312
87.89999999999928,113,34.74334190631735
87.99999999999928,112,34.68579259412042
88.09999999999927,111,34.73100991084658
88.19999999999926,110,35.10508044012661
88.29999999999926,109,34.69812458959119
88.39999999999925,108,34.689903259277344
88.49999999999925,107,34.74334190631735
88.59999999999924,106,34.739231241160425
88.69999999999924,105,35.154408422009695
88.79999999999923,104,35.14207642653893
88.89999999999922,103,35.16262975232355
88.99999999999922,102,35.09274844465585
89.09999999999921,101,35.10508044012661
89.1999999999992,100,35.598360258957435
89.2999999999992,99,35.19551507357893
89.3999999999992,98,35.199625738735854
89.49999999999919,97,35.17907241295124
89.59999999999918,96,35.20373640389278
89.69999999999918,95,35.17085108263739
89.79999999999917,94,35.16262975232355
89.89999999999917,93,35.5572536073882
89.99999999999916,92,35.5572536073882
90.09999999999916,91,35.59424959380051
90.19999999999915,90,35.51203629066204
90.29999999999914,89,35.07219511887123
90.39999999999914,88,35.068084453714306
90.49999999999913,87,34.98176048541891
90.59999999999913,86,34.98176048541891
90.69999999999912,85,34.96942848994814
90.79999999999912,84,34.90776851259429
90.89999999999911,83,34.89132585196659
90.9999999999991,82,34.86666186102505
91.0999999999991,81,34.73100991084658
91.1999999999991,80,34.858440530711206
91.29999999999909,79,34.88310452165275
91.39999999999908,78,34.62824328192349
91.49999999999908,77,35.294171037345095
91.59999999999907,76,35.28183904187433
91.69999999999906,75,35.25717505093279
91.79999999999906,74,35.24484305546201
91.89999999999905,73,35.26539638124663
91.99999999999905,72,35.26539638124663
92.09999999999904,71,35.12563376591123
92.19999999999904,70,35.224289729677395
92.29999999999903,69,35.6970162227236
92.39999999999903,68,35.72990154397899
92.49999999999902,67,35.77100819554822
92.59999999999901,66,7.543070562954607
92.69999999999901,65,7.066233404751482
92.799999999999,64,7.0621227395945585
92.899999999999,63,7.021016088025323
92.99999999999899,62,7.288209323225351
93.09999999999899,61,7.884255770979257
93.19999999999898,60,6.276985694622171
93.29999999999897,59,36.223181362809804
93.39999999999897,58,36.34650131751751
93.49999999999896,57,36.231402693123655
93.59999999999896,56,36.21084936733904
93.69999999999895,55,36.24373468859442
93.79999999999895,54,36.28484134016366
93.89999999999894,53,36.589030561776
93.99999999999893,52,36.61780521787446
94.09999999999893,51,36.61369455271754
94.19999999999892,50,36.60547322240369
94.29999999999892,49,36.62602654818831
94.39999999999891,48,41.64103803963497
94.4999999999989,47,37.02887173356681
94.5999999999989,46,37.061757054822195
94.6999999999989,45,37.05353572450835
94.79999999999889,44,37.08231038060681
94.89999999999888,43,37.08642104576374
94.99999999999888,42,37.12752769733297
95.09999999999887,41,12.965037904936692
95.19999999999887,40,6.038567115520609
95.29999999999886,41,8.911922060210129
95.39999999999885,42,7.522517237169989
95.49999999999885,43,7.851370449723868
95.59999999999884,44,6.4742976221544986
95.69999999999884,45,4.735486260775862
95.79999999999883,46,3.822918595938847
95.89999999999883,47,4.616276971225081
95.99999999999882,48,4.2010997903758085
96.09999999999881,49,5.907025830499057
96.19999999999881,50,7.136114712419181
96.2999999999988,51,6.67572021484375
96.3999999999988,52,6.478408287311423
96.49999999999879,53,3.3912987544618804
96.59999999999879,54,3.3748560938341865
96.69999999999878,55,3.0747775373787714
96.79999999999878,56,3.740705292800377
96.89999999999877,57,5.787816540948276
96.99999999999876,58,4.583391649969693
97.09999999999876,59,8.726942128148572
97.19999999999875,60,6.466076291840652
97.29999999999875,61,6.3633096629175645
97.39999999999874,62,8.521408870302398
97.49999999999874,63,9.573739150474811
97.59999999999873,64,8.044571712099273
97.69999999999872,65,8.311764947299299
97.79999999999872,66,9.643620458142511
97.89999999999871,67,8.899590064739359
97.9999999999987,68,7.621173200936153
98.0999999999987,69,10.157453602757947
98.1999999999987,70,8.67761414626549
98.29999999999869,71,8.114453019766971
98.39999999999868,72,7.473189255286908
98.49999999999868,73,5.870029844086746
98.59999999999867,74,6.885364137846848
98.69999999999867,75,9.19555795603785
98.79999999999866,76,5.964575142695986
98.89999999999866,77,6.466076291840652
98.99999999999865,78,5.948132482068292
99.09999999999864,79,5.516512640591325
99.19999999999864,80,7.6088412054653825
99.29999999999863,81,13.277448456862878
99.39999999999863,82,64.62787759715113
99.49999999999862,83,162.83166819605333
99.59999999999862,84,80.01409727951577
99.69999999999861,85,51.12845322181438
99.7999999999986,86,21.728976019497576
99.8999999999986,87,42.65637233339507
99.9999999999986,88,52.49730471906991
100.09999999999859,89,51.325765149346715
100.19999999999858,90,51.37920379638672
100.29999999999858,91,51.444974438897496
100.39999999999857,92,51.96702891382678
100.49999999999856,93,51.22710918558055
100.59999999999856,94,45.792809848127696
100.69999999999855,95,44.900795509075294
100.79999999999855,96,45.40640732337688
100.89999999999854,97,13.910490891029095
100.99999999999854,98,13.244563135607489
101.09999999999853,99,14.543533325195312
101.19999999999852,100,12.167568864493534
101.29999999999852,101,14.24756543389682
101.39999999999851,102,11.464645122659617
101.49999999999851,103,10.91381599163187
101.5999999999985,104,11.10290658885035
101.6999999999985,105,11.201562552616513
101.79999999999849,106,13.302112447804419
101.89999999999849,107,11.748281018487338
101.99999999999848,108,11.213894548087284
102.09999999999847,109,10.12456828150256
102.19999999999847,110,9.791604403791757
102.29999999999846,111,8.669392815951642
102.39999999999846,112,9.027020684603986
102.49999999999845,113,268.31133612271014
102.59999999999845,114,58.815397065261315
102.69999999999844,115,68.18771362304688
102.79999999999843,116,108.44756816995555
102.89999999999843,117,54.37998936094087
102.99999999999842,118,53.068687175882275
103.09999999999842,119,53.08101917135304
103.19999999999841,120,52.62062467377761
103.2999999999984,121,52.60418201314992
103.3999999999984,122,52.538411370639146
103.4999999999984,123,52.09857019884833
103.59999999999839,124,51.12434255665746
103.69999999999838,125,40.03376796327788
103.79999999999838,126,50.93525195943898
103.89999999999837,127,50.902366638183594
103.99999999999837,128,50.811932004731275
104.09999999999836,129,51.255883841679015
104.19999999999835,130,51.149006547599
104.29999999999835,131,51.555962398134426
104.39999999999834,132,40.1242025967302
104.49999999999834,133,51.070903909617456
104.59999999999833,134,51.5682943936052
104.69999999999833,135,40.62159308071794
104.79999999999832,136,41.94111659609038
104.89999999999831,137,43.23186545536436
104.99999999999831,138,44.07044114737675
105.0999999999983,139,12.710176665207435
105.1999999999983,140,10.757610715668777
105.29999999999829,141,10.864488009748788
105.39999999999829,142,10.860377344591864
105.49999999999828,143,10.917926656788794
105.59999999999827,144,11.049467941810345
105.69999999999827,145,15.414994338463092
105.79999999999826,146,51.99580356992524
105.89999999999826,147,45.809252508755385
105.99999999999825,148,43.2565294463059
106.09999999999825,149,52.91248189991918
106.19999999999824,150,17.675860174771014
106.29999999999824,151,18.73230112010035
106.39999999999823,152,43.91423587141366
106.49999999999822,153,44.925459500016835
106.59999999999822,154,21.256249526451374
106.69999999999821,155,53.40987238390692
106.7999999999982,156,52.184894167143725
106.8999999999982,157,50.02679495975889
106.9999999999982,158,24.696876262796337
107.09999999999819,159,21.17814688846983
107.19999999999818,158,24.74620424467942
107.29999999999818,157,20.351903191928205
107.39999999999817,156,540.3839308640053
107.49999999999817,155,19.69830743197737
107.59999999999816,154,15.131358442635372
107.69999999999816,153,9.49152584733634
107.79999999999815,152,9.6066244717302
107.89999999999814,151,9.429865869982489
107.99999999999814,150,9.61895646720097
108.09999999999813,149,11.735949023016568
108.19999999999813,148,32.852435934132544
108.29999999999812,147,5.060228808172818
108.39999999999812,146,26.813868818611933
108.49999999999811,145,26.213711705701105
108.5999999999981,144,24.298141742574757
108.6999999999981,143,18.83917841418036
108.7999999999981,142,26.58778223498114
108.89999999999809,141,9.90259236302869
108.99999999999808,140,10.33832286966258
109.09999999999808,139,12.32788480561355
109.19999999999807,138,13.659740316456762
109.29999999999806,137,31.257497853246228
109.39999999999806,136,36.597251892089844
109.49999999999805,135,0.23019724878771552
109.59999999999805,134,28.688332130169048
109.69999999999804,133,26.75220884125808
109.79999999999804,132,26.88786079143656
109.89999999999803,131,24.66810160669787
109.99999999999802,130,27.060508728027344
110.09999999999802,129,24.178932453023975
110.19999999999801,128,23.118380842537714
110.29999999999801,127,22.057829232051454
110.399999999998,126,83.06421082595298
110.499999999998,125,23.21703680630388
110.59999999999799,124,40.860011659819506
110.69999999999798,123,24.56122431261786
110.79999999999798,122,24.651658946070178
110.89999999999797,121,23.82952591468548
110.99999999999797,120,42.87423758671201
111.09999999999796,119,22.57166237666689
111.19999999999796,118,3.7859226095265357
111.29999999999795,117,23.952845869393183
111.39999999999795,116,23.578775340113147
111.49999999999794,115,19.644868784937366
111.59999999999793,114,10.930258652259564
111.69999999999793,113,37.37416760674839
111.79999999999792,112,56.09824739653489
111.89999999999792,111,540.453812171673
111.99999999999791,110,79.70168672758957
112.0999999999979,109,151.02172720021215
112.1999999999979,108,169.31418714852168
112.2999999999979,107,126.6537041499697
112.39999999999789,106,77.72445678710938
112.49999999999788,105,19.537991490857355
112.59999999999788,104,19.537991490857355
112.69999999999787,103,19.1433676357927
112.79999999999787,102,18.707637129158808
112.89999999999786,101,7.637615861563847
112.99999999999785,100,137.1359003001246
113.09999999999785,99,22.35790778850687
113.19999999999784,98,165.31450995083512
113.29999999999784,97,127.04421733987742
113.39999999999783,96,540.400373524633
113.49999999999783,95,91.71716098127693
113.59999999999782,94,9.783383073477909
113.69999999999781,93,44.82680353625067
113.79999999999781,92,45.47217796588766
113.8999999999978,91,33.85132756726495
113.9999999999978,90,35.56136427254513
114.09999999999779,89,111.82653492894666
114.19999999999779,88,123.87900516904634
114.29999999999778,87,36.531481249579066
114.39999999999777,86,1.5497207641601562
114.49999999999777,85,19.480442178660425
114.59999999999776,84,15.476654315816946
114.69999999999776,83,25.346361357590247
114.79999999999775,82,24.010395181590113
114.89999999999775,81,47.4740718973094
114.99999999999774,80,21.860517304519128
115.09999999999773,79,21.83174264842066
115.19999999999773,78,24.055612498316272
115.29999999999772,77,24.380355045713227
115.39999999999772,76,20.660203078697467
115.49999999999771,75,36.65480120428677
115.5999999999977,74,11.871600973195044
115.6999999999977,73,23.517115362759295
115.7999999999977,72,61.372230792867725
115.89999999999769,71,70.21838221056709
115.99999999999768,70,144.94616409827924
116.09999999999768,69,109.23270521492793
116.19999999999767,68,66.96273540628367
116.29999999999767,67,168.48383278682314
116.39999999999766,66,83.94389316953462
116.49999999999766,65,119.33260950548896
116.59999999999765,64,124.69702753527412
116.69999999999764,63,22.505891734156116
116.79999999999764,62,23.402016738365436
116.89999999999763,61,23.17181948957772
116.99999999999763,60,22.514113064469964
117.09999999999762,59,23.200594145676185
117.19999999999762,58,22.884072928593078
117.29999999999761,57,72.85742924131196
117.3999999999976,56,22.563441046353045
117.4999999999976,55,75.23750436717066
117.59999999999759,54,166.07498300486597
117.69999999999759,53,23.056720865183863
117.79999999999758,52,20.93150697905442
117.89999999999758,51,24.951737502525592
117.99999999999757,50,60.62408973430765
118.09999999999756,49,23.517115362759295
118.19999999999756,48,21.95917326828529
118.29999999999755,47,23.578775340113147
118.39999999999755,46,24.380355045713227
118.49999999999754,45,20.03949264000202
118.59999999999754,44,23.410238068679284
118.69999999999753,43,20.393009843497442
118.79999999999752,42,23.356799421639277
118.89999999999752,41,14.124245479189117
118.99999999999751,40,20.14636993408203
119.09999999999751,41,20.997277621565193
119.1999999999975,42,21.00138828672212
119.2999999999975,43,23.118380842537714
119.39999999999749,44,24.516006995891704
119.49999999999748,45,21.058937598919048
119.59999999999748,46,33.00453054493871
119.69999999999747,47,24.99284415409483
119.79999999999747,48,23.7801979328024
119.89999999999746,49,31.960421595080145
119.99999999999746,50,5.7425992242221175
120.09999999999745,51,22.164706526131464
120.19999999999744,52,22.18114918675916
120.29999999999744,53,22.325022467251483
120.39999999999743,54,31.734335011449353
120.49999999999743,55,21.367237485688307
120.59999999999742,56,36.82333847572063
120.69999999999742,57,37.55914753880994
120.79999999999741,58,34.60768995613888
120.8999999999974,59,125.44516859383418
120.9999999999974,60,20.927396313897496
121.0999999999974,61,20.88628966232826
121.19999999999739,62,71.65300435033338
121.29999999999738,63,21.29735617802061
121.39999999999738,64,21.354905490217536
121.49999999999737,65,23.336246095854662
121.59999999999737,66,76.90232375572468
121.69999999999736,67,119.25039620235049
121.79999999999735,68,158.70867104365908
121.89999999999735,69,28.35125758730132
121.99999999999734,70,21.893402625774517
122.09999999999734,71,540.503140153556
122.19999999999733,72,156.6327851394127
122.29999999999733,73,20.405341838968212
122.39999999999732,74,21.65087338151603
122.49999999999731,75,21.104154915645204
